ad1_spend_monthly,ad1_conv_rate,ad2_spend_monthly,ad2_conv_rate,ad3_spend_monthly,ad3_conv_rate,monthly_pricing_plan,monthly_active_users,annual_revenue,revenue_category
1087.5856448723787,0.1799765436860992,9673.36114484442,0.21155909820805452,7758.101993633637,0.0795678056697143,87.19847239437713,3580,22772.14499747086,High
1314.7689895307476,0.14844789160993654,5870.973817903508,0.1789215662955877,5706.756849817951,0.010446900590181291,81.11419498893072,41411,3032.6450265555304,Low
4548.61285227679,0.1542120232465955,6144.484348965205,0.02306840699905885,6345.878059650045,0.014922018982206596,27.910134393058637,91954,43221.319748427515,High
6354.798441774227,0.05070420891237327,9178.716071215691,0.1483967870497688,4997.23091215561,0.2764950639547435,86.96033055951516,42099,6446.487709721201,Low
3505.8552667064682,0.08239144983005103,2812.1072249773824,0.19829919206206847,6440.025413405872,0.11045412735555292,15.956306637293178,33781,29382.649207065333,High
1635.134599091039,0.2341534400936715,8900.846963189215,0.1913137814485069,1626.6915014919377,0.19221474660032614,28.246542163309897,62937,25833.313183616236,High
7537.915097415928,0.09372914094032495,1731.2078394526052,0.17966942837514563,5895.233134695017,0.09510807357246645,44.93457231119118,89293,31667.59692223482,High
1938.6932081344717,0.09091971892198832,8482.189919156604,0.20307374577876203,6762.967968881109,0.06097757165843144,26.096284566124698,34963,17147.906975035716,Low
3394.498969725105,0.2660153232915023,9823.792323325877,0.1674772858314363,3195.7749925203575,0.011305699275623492,32.47962027341036,75996,12534.354030512932,Low
8392.88622661605,0.26463725525731957,8731.974627424113,0.2288566267409684,5081.147682058963,0.2658964122034389,22.16238412567086,67933,25218.84818960576,High
2898.0065735248963,0.04198615451396188,3481.9621626309054,0.020252314559414175,5436.6744424061,0.261786745897123,26.625881975997835,18300,-10216.509642756027,Low
2184.5014122830166,0.02038520861149326,5913.606233212906,0.277569174996961,3106.9066827579936,0.19903960539778534,14.801593284623417,51956,22610.602443327145,High
4605.194843248249,0.29279401817289885,2832.8224871207804,0.2739670767898497,4399.3977568459095,0.15777922455067722,69.35719245002531,48904,12800.67211160242,Low
3418.7626153891238,0.06247486100606838,9796.721130420887,0.28483238723468746,1201.5039550476156,0.0525768781446324,26.447284595808682,6447,-7439.84879948436,Low
4020.039112324283,0.021406293937292695,4961.030494757917,0.2343351623881428,1276.003821925047,0.16075961279747655,93.40035268210248,26989,5569.97422763903,Low
9307.231455178979,0.1771467288990001,8807.831807583987,0.14591860179899455,6122.670429776086,0.08182841992941067,21.060353004588034,64661,35152.738063839795,High
4089.3587209824195,0.2312822280935996,8787.155261057167,0.26119618919227844,7015.588781945083,0.15895942539470798,97.31755026153542,81833,35698.07023565496,High
9036.85680391876,0.22466545414221364,1078.0585568945407,0.09055721040383441,7248.304734087204,0.26664072876835443,36.710251631003196,10530,-5152.748599148847,Low
3694.619054415087,0.12118546958219906,2882.6085295328153,0.13241449398459143,5782.185476043914,0.20321499718568034,78.39895946723837,2163,3382.9761706701847,Low
3823.679879743094,0.27670772026362983,6858.757047111823,0.22141579536857994,6456.814615875496,0.23472044121597277,68.51495664655353,20074,12910.366155280097,Low
2073.7868082391697,0.011262736708075627,7686.06356521993,0.14073036709794617,4246.712561774788,0.021290911253413623,98.41608109784434,98515,20564.345515560082,High
1801.9817329801704,0.1226605523103718,6205.651082928191,0.07423511315048759,8109.863687446503,0.08990209032761438,27.16818919878247,21843,8852.58281807257,Low
5446.92293372418,0.0504779614586066,6803.901744105243,0.28323060232397806,4234.5167639106085,0.2398481154537333,11.145583055726867,6123,14913.670333377686,Low
2987.0098247710384,0.21027131698548598,3686.915469724501,0.06012376713348805,5466.845831518459,0.22042478351318034,45.322550116809545,50531,33670.23863188084,High
3301.2002442604257,0.1055878090076215,7711.10826165017,0.18414948251689023,2705.1666305114636,0.14947852489507626,40.33159945900866,91734,36440.28082411649,High
3504.172712979643,0.27533944243721914,5303.045800228737,0.21147277950827628,9656.443943693253,0.07546089809388214,12.205755195767948,1523,32058.419861832044,High
8601.341643605743,0.27224176222104574,1818.217490091176,0.29557215467087555,2632.912997177181,0.2972276627470745,98.39111895299645,75428,37781.27700094676,High
7712.654874811692,0.08845076394272398,4727.394136462128,0.24340396029190578,8380.214965456133,0.1053359487101675,61.22968603684168,44038,31241.889769496058,High
8499.298359033479,0.2121371506967026,7179.733656578205,0.01255038590764202,1529.9638344266577,0.17264956351220148,37.35079425996319,78805,16346.928362275521,Low
5607.590634870693,0.25603950969533706,5917.8061133207175,0.24785676346018587,2720.338752069585,0.2603899366864328,78.27171334617759,77860,27579.825874404618,High
6651.743789815012,0.17946186061394614,4944.297335275549,0.08131672061270226,6694.884586102604,0.012907990780159856,68.5993013293618,85829,28813.440374827725,High
8007.410156059956,0.03880471241541315,3634.1751795968794,0.13072809762672294,1974.7257609575186,0.24159149975538183,26.00909389912118,95011,30213.241371017193,High
1397.666535940665,0.17891773620106477,6538.967350105571,0.01291933517804415,4382.4224851938725,0.12975499895886808,73.66257674467676,66681,22907.44087672561,High
9149.914209434024,0.19470122401459608,2214.353643659554,0.15048693115985567,8136.61290519106,0.2422576253927072,30.208480094806614,92970,29708.632633758018,High
3571.6033472303207,0.09875012113455012,9814.386856452762,0.1760916144391252,6049.962362327697,0.20756635457616482,71.59336424409815,61627,23579.40347415692,High
1085.724078117203,0.13403885266771437,1639.1694622672953,0.022790462909720893,8565.902522958007,0.06331955669860308,57.94513882669665,40817,18232.630596002506,High
4498.43281252703,0.18034788273904084,8511.761766209836,0.08494837766051412,5498.391116356946,0.1459672201415617,50.70965572692696,79006,40126.601406686095,High
9662.215352208064,0.24839361131336624,2595.4386532452336,0.19613324953570638,9279.220797116834,0.0724737896253968,68.94157471971491,94231,44418.18561509279,High
6300.109688783799,0.16200351498058677,1297.2509560930716,0.013359519000627158,9033.26775714837,0.18162948939414772,84.33435478053627,77206,35087.37325842991,High
9064.267288011613,0.29688759569549517,9741.272585913592,0.11632412682847618,5025.088988211797,0.24708651963522776,69.04931665558036,89646,50097.150999029596,High
1235.5048739613576,0.14766312532029696,5429.403835092806,0.2882074650430477,1126.2710973691026,0.10048566309291387,35.078575968783014,86108,20260.446583514917,High
6707.351956780438,0.13404256452537205,4148.512803759824,0.10469069628763418,9411.852313900014,0.22350501828767969,77.45148042453685,76389,18413.340292295456,High
2728.479844766243,0.04815039771772,4261.409398071685,0.07773005255642754,4957.85951766481,0.1468631741257295,45.739538225342955,15891,195.11082006530705,Low
2467.6629222285237,0.11616443579032429,7872.067962908645,0.2183125320058236,3669.1047034107787,0.18898279173604826,46.37077099187478,39012,17858.096854548236,Low
1055.0368771912504,0.20303838414341202,8576.513760467271,0.06596540994072912,6431.019095012219,0.21588787409740776,94.11942438107185,98155,15800.43647694026,Low
4142.062959278572,0.026555982941261484,4567.3341144477145,0.1454935616666421,7537.887020848861,0.17037991595128757,90.092710918733,27193,17014.637309626974,Low
5374.235223738155,0.21342747708464818,4959.057965317594,0.044973571316486605,6157.363688482983,0.20797039302514767,61.259049889942915,25903,5751.2232811353915,Low
1253.0774685264685,0.05945195170514727,7496.765905731859,0.26258566240120274,4599.466033897752,0.09551835342289142,64.15303027432117,46806,-505.5954101417374,Low
7801.535559715053,0.14788132345400237,4107.620241746741,0.18085959512961403,8876.028446018814,0.18678073064766637,21.74918118615996,37777,28254.863531836036,High
5303.887868188369,0.11425702766062493,8920.13691834666,0.09427384137458573,8606.079085344416,0.0953660116812057,82.93784704150022,1514,9764.046686699196,Low
7478.59054824987,0.09233649049405095,5161.958328764859,0.08569878910448422,3675.126019827277,0.025050554644806423,84.53199300771199,44665,31731.520563881262,High
4182.231397607478,0.2779258071164936,4546.2460934166265,0.29511632213735484,5889.022681189001,0.25963301262283983,59.178635323731314,52553,23802.745753401676,High
7488.206625745696,0.036710855240812995,8508.373651955157,0.19401293857519794,3592.9935897285213,0.2108526873425038,20.927170525860245,38936,34403.83153627101,High
4360.488246514158,0.22466957432323273,5056.208977235283,0.06389156319911656,8190.897300791692,0.2789973730906844,22.015106845611474,89428,25373.574238271973,High
9651.64604860829,0.2792226310712696,2245.3575220539688,0.2912236744275003,2483.860241172287,0.07904901489134741,52.45914858886909,62750,17507.80952239766,Low
6100.552134688716,0.18097334738757864,7918.315137863333,0.20379035594123918,6042.010545773931,0.2773767882521845,57.74690487094696,50902,166.38749918784015,Low
6269.560496309886,0.07884207458051805,1444.890874192762,0.23747817871539842,6694.323582099398,0.18490555980931359,32.87120074458758,98553,26329.74398959571,High
2142.4288956092796,0.20482341774830606,2958.003992712387,0.026698246218173245,6194.838760076067,0.25741566267501054,53.65602622415201,79779,10971.367595323607,Low
9554.207978532771,0.048207626535473155,9319.650121373408,0.23586748233994254,5993.3788764988,0.1423752222352672,38.2511128460428,42474,9767.99327937553,Low
3711.1541694326197,0.11706196010332469,4497.454552795818,0.26607388671532106,7239.844119634311,0.035343204449893285,69.93781782445038,1411,16017.678173285747,Low
3524.7886359161507,0.12416224377996982,8060.450701803779,0.1429873731738819,6255.851754749426,0.03908183071394396,88.90866923469366,55527,26186.692133029326,High
7496.262394081113,0.2905542764425193,5729.211685870619,0.01779479122503116,7537.5676540758495,0.029146676448794345,24.07488506257664,72587,31019.673334277697,High
9737.992343682057,0.28966749489302346,8308.979427342401,0.031362479905022174,5416.250213276633,0.22135730617405625,11.568406520444418,91445,18749.3221192372,High
9256.80260702511,0.12555794598247982,1734.379562279518,0.1445939106005795,2976.751796029149,0.28580051433955744,89.93572652083277,33635,11760.700359006569,Low
6635.603185677322,0.09235490990837943,5664.257762708382,0.2990895899363737,9142.827402062387,0.0643974655544594,55.49153357144979,32827,22924.86230118244,High
2440.6300771563797,0.11105723136224882,2188.006830075761,0.06789688521131088,7989.2622417256625,0.13278836428890348,88.93601504471187,65625,8318.271871892375,Low
7446.329107168557,0.28092595432609924,3344.8714401884804,0.07563605668409967,2269.8468019004854,0.251216303892533,21.750970228036678,33273,14966.90773070802,Low
8522.834181269016,0.286014674912977,9841.418443480057,0.04663145961151392,9380.600807874833,0.2288415752464179,82.14544267584584,42194,37561.2810507198,High
9791.322454997966,0.18962367454491733,3932.4353552215575,0.053124119680343855,4285.911030049274,0.16990271206334584,50.365167817689915,85570,33068.78517443346,High
3514.421738577019,0.05890283532563027,2380.745031761729,0.26158261888185574,6879.967779426517,0.12579705884450554,20.804616908369162,44914,15854.191350072775,Low
1090.5304133725908,0.04022794090317288,1229.9251481689516,0.29564453785740424,6961.439070618699,0.271380509045822,59.21148182312187,51463,12445.745205083547,Low
3486.7339459207064,0.16082252828204455,6973.448915335437,0.2027263115262913,1509.124064136968,0.2656798902348362,70.63532563127123,66538,27237.19526275105,High
9537.731113321544,0.2663777871031575,4847.872307394746,0.046759930586500485,5439.529273492804,0.14199596910627832,13.147859852720858,4836,7387.170050499924,Low
2028.8379528992925,0.1867765410686867,4129.983342530131,0.28748659243619873,7170.1103616810515,0.26380173118672084,57.18729218292706,1115,28012.206209125477,High
3008.262504409704,0.29133948014101985,2943.7614346081564,0.08276255093715809,4650.114080418257,0.22414149288047894,90.00284595099733,9080,16536.81338913008,Low
6032.794814271475,0.1425287796269901,3665.4697458526966,0.05176097941762742,8580.234794318741,0.2009241861916987,87.10278827313101,46494,12009.75118669804,Low
5869.411046235335,0.22714083960793652,7658.907323685033,0.29058647894951306,4068.594132894936,0.1745152751232293,36.969315644027034,52043,11859.084876470884,Low
8157.210414843496,0.014172822614153952,4120.837138166826,0.12529095324706455,1126.67595061533,0.09699552049224082,92.9979653187608,41425,18952.042416024484,High
9288.5429252669,0.153756877329365,3710.6509440411305,0.11768268159207963,7688.558551872608,0.2883247149739218,15.237075099288933,82816,14673.125337136824,Low
2358.6399795373773,0.1845578916691477,7417.874650058044,0.034597130607122197,6896.078557951873,0.06523682482463332,34.386778123376004,26168,17295.952864419705,Low
4263.435206024333,0.20130417645784857,2212.0105115751817,0.15583990786218077,5127.701784057856,0.17303672187465496,66.7657966310546,55399,9926.107119086428,Low
2740.0294237138955,0.11071851300448708,6405.648618432808,0.22445514983270093,3816.527922519632,0.14839741580464522,82.75956584815383,73458,27956.05296534141,High
4428.664718154016,0.18417033820386916,8776.898870331728,0.24249218057143926,5255.2737973548365,0.22011532026848987,11.167749618068349,3808,11088.258177348373,Low
6657.304650559274,0.1620433168555465,3827.0609362382775,0.06597780830853,3482.100101022903,0.024869529515951772,74.46003917205327,88721,6986.145598644522,Low
8785.001850543362,0.19900948276587227,3570.3244300691917,0.27164193014704546,9700.57183320253,0.24973492396480215,24.047363126975725,8506,16426.040746573817,Low
6729.540930347867,0.16835966422338816,6868.09799889655,0.21925106691512294,6720.8886149111095,0.2425496822742181,43.34930260035358,90302,19273.132427068565,High
9891.502677209908,0.13139770757580696,2685.2272038722667,0.018450229924440436,5011.229198059627,0.03938333205366692,23.319393902936163,19476,34592.750350725924,High
4047.1307601597446,0.03329318717607963,9927.850206209658,0.2653878723428632,5083.678885883946,0.10963139014527613,91.12472656079765,75105,20958.528747969867,High
3493.363438596945,0.061912202438994875,7171.143818545449,0.03330828257862788,1716.365451340264,0.1480994803335128,56.258956636557016,7292,12405.206652910187,Low
2535.5919485024974,0.2378652230875134,9086.082676424041,0.06239278374651817,7582.0266015301595,0.1968398231235672,76.30502852114726,89889,12769.485276988153,Low
6549.3833053001845,0.15994673257286876,3837.800445983374,0.16921154882961456,2938.3251074197888,0.12297326939156121,79.89914148135776,85886,18112.402162532744,High
6573.268128387957,0.044827043948043,7889.248386734683,0.09585556164960948,1829.0368707184837,0.12699108877207185,36.73805892373684,79974,32938.355161305095,High
2799.161517888744,0.16358594525259373,9449.242990449617,0.2409824095103941,7230.24990097033,0.15961393597333745,80.96413319629616,49648,22333.00437274021,High
2077.4844234701627,0.2947139112659492,5526.886828042402,0.07508975986392638,3528.5403445928955,0.16805758860875125,84.33309316409382,41357,9385.923959849923,Low
2240.790550088128,0.1936203195417776,4315.732944573521,0.1230962676048438,4544.615005069521,0.01346510854073919,44.3767190284071,7310,6051.898970822584,Low
8026.859601285818,0.11616985107133829,2603.5737787661774,0.08172932225560789,4443.363887903091,0.13641665661174177,54.23643001774772,31845,13641.94846460024,Low
9748.740660987609,0.08401666740535237,3915.5924826912023,0.2529140878883949,1741.820632226284,0.2982185928271696,32.56064625873165,24587,19366.817081829704,High
7671.745688790425,0.21821741965473326,8381.436771645906,0.1110834820991439,2913.9587329363476,0.05567423572129121,70.64225493113955,34205,5898.746107665082,Low
7400.974200508092,0.023841440263835112,8856.413267884138,0.21818460206691664,3617.192738581173,0.07783315922111674,38.97693170581553,92639,20631.99129831767,High
7576.067026906999,0.2680258861986097,2011.1371486326732,0.23899961156437083,8150.520855913376,0.15572624702735904,19.808405899514078,5175,30182.598951771677,High
7079.101873269203,0.20180573669552157,5339.7127996102645,0.06819673667272698,5506.125189898462,0.2582448078459647,95.30011873169931,35024,30269.602912403192,High
1776.3781310876705,0.2537640881532166,7059.10716407936,0.2130898003112544,2995.9816792342044,0.1672838839889412,48.68136460493093,13086,18501.849531014293,High
4344.525689408307,0.20521550874076003,9064.349263158048,0.20756994869180811,4331.090714359261,0.05836659317835133,33.09320232859463,9777,19473.267589454972,High
5755.995910484057,0.18377477797650463,5576.545942139755,0.03491205355615659,8920.103202625553,0.1061220183778444,81.00254428458001,10525,10222.90064331631,Low
4781.687044979559,0.08696102191915571,2958.6082388266354,0.03860242734911517,3519.2267065638152,0.19779297872212337,59.90905507317014,31067,16245.332737086741,Low
7362.80453913451,0.08401085435999302,3920.0821836769087,0.24170664560133887,6693.970850386756,0.2502868832128056,96.2396830170692,87926,8244.79101885319,Low
7903.35323381265,0.20228415908828673,1582.678503437919,0.22273213191609328,4352.98737177335,0.2774653275190511,65.05941304569964,6572,18706.78343699925,High
2786.0341720077413,0.23596304265879392,9539.198217622385,0.051687305398190955,8901.332367336992,0.2143161609092365,29.287284032460875,90239,28026.418358288953,High
8339.953760168806,0.06408882874929363,1066.6992713607624,0.13889878043658455,6962.5115395060575,0.23975974862278437,98.71728732156933,12011,2370.7282775174244,Low
3162.056011130974,0.2981676824964994,3419.999455153406,0.01841984131926091,5338.216619769956,0.10716125083299004,28.159901024704844,79845,8697.444977710318,Low
8586.058147349326,0.23781929181918454,1081.4772847919369,0.12525638984614895,9407.48346108236,0.28253495330795697,20.51955139774398,55359,15108.893136997587,Low
2996.7841159814907,0.06416186046105901,5636.918987314962,0.2682445238056605,6625.588634808381,0.1013507954477739,80.69105105437025,24685,27483.992334187402,High
4774.4367514764435,0.20018339419552741,2892.1516829101693,0.03299911942666901,5933.653386240175,0.2320094446742152,56.32573641075649,72995,24428.357519592657,High
3795.0532193817057,0.15826120099765217,4618.515061378221,0.09704963958492677,1815.1308320789772,0.09582388276395051,31.491695754376476,30959,11080.82730809077,Low
7099.55226419272,0.1175521960079132,3090.3570555963665,0.2734886159678783,9232.333421344243,0.21628328463583968,74.47671735116343,61341,42631.19500666468,High
1754.0569140763573,0.2745227110113737,8731.410571860055,0.2324839588621821,8015.331797709471,0.2880823961113536,77.40285123726609,26024,15240.913685209433,Low
9901.991406534251,0.18688645374639376,7994.4696224698,0.24244504134815947,1909.4690429055781,0.2186722272814644,79.45030477348973,62599,-2321.889983830264,Low
4191.421083958554,0.23861871043096505,1688.070101515778,0.2410287624844278,5956.29065513998,0.1769312236291778,13.54684718213835,31303,7011.073477420613,Low
5251.49694540052,0.03642601534094605,8277.006432075415,0.11641544091399263,5030.0946451447835,0.2884384944101418,71.5576030562089,29848,18113.612526375764,High
7999.171700144384,0.09744917868299142,1648.158449375026,0.17485742147234654,2262.317010083459,0.16061364811797096,88.04222619153398,6169,6184.5299822213665,Low
6531.857481040875,0.25240865995026096,4842.735129968087,0.1590823326377796,7859.965326539216,0.0992798442041011,40.24933113761803,54816,26555.184363968536,High
1288.1430658220474,0.020214006855237075,9152.678453067583,0.050581136060304795,2010.4735071101254,0.2553905761597736,50.01273673222658,43696,-2557.8107488673886,Low
7434.754017943027,0.27830132822696607,2689.475171699746,0.10639941384248632,4507.423978196228,0.05116581783951467,13.82916785419189,82227,33888.79440106246,High
6421.977588427553,0.04839213507255644,2537.973300932954,0.0232708236496199,2686.357857672882,0.03597550882574754,19.153278765946766,91778,16210.295997506675,Low
1427.7792749453604,0.2963136929319765,5986.596639084952,0.25301219235468775,1936.6826204837193,0.17628390497640348,50.15750767609203,50866,12841.199139363096,Low
7723.564169789119,0.06449065554171378,7492.177887371383,0.13176721801237087,9056.457459252902,0.12202820223853861,66.05900386153623,36207,23259.640640590187,High
2395.5553056444514,0.2094203993738019,7158.38053331707,0.09432566849963973,3942.2313780542922,0.13305828156174737,23.991521595239213,17847,26396.39870170655,High
4352.381028708813,0.29077731552500474,1282.8478345587782,0.29323469688283604,8741.849974318491,0.24862969146542743,69.03711305794273,37413,13260.856000287218,Low
8235.367898721943,0.28296247790828327,6107.115914728525,0.29249600927080555,5780.772669719075,0.24279089809397206,35.64408235474133,20143,17288.435243291526,Low
1526.96977896947,0.23652765437893164,5902.678245039134,0.23261226506636162,5173.86206629304,0.19864267171742947,34.0658626443171,59247,14472.979484092644,Low
3737.131192774749,0.13818160009669145,2727.308131802736,0.16351387297700598,4929.746462552534,0.08492714473113791,95.49294964572711,43907,1416.1446550336714,Low
6468.4924643481645,0.16069438657377866,6373.254746927541,0.18142868264509593,4735.378401310418,0.0447860944681857,65.52263539743225,32759,-1989.0742694405126,Low
9847.763041330496,0.2698748033014742,8588.460333822044,0.22928261964947672,1264.8024391495035,0.16532672625332984,31.843437243494122,79564,19137.89476697801,High
3205.8441589131394,0.2595387129050771,4390.390005221026,0.23555120519447922,6163.305436827058,0.19310766818091063,41.488209816499776,97732,32017.41138169183,High
4247.2478098655765,0.189188312947171,8573.728328951624,0.03412643125163833,5476.5991498589065,0.26819269904829973,14.962782805548576,59751,17396.474086502538,Low
7441.637812194981,0.16895824164401255,9576.381069764942,0.03774070910835931,2788.0063000098917,0.15030130695432897,12.042711563795105,86902,13083.057921099573,Low
9034.896908766581,0.11930880835272673,9523.488084870982,0.050672602383023305,9613.250920848834,0.16464398505017042,99.26222697875431,23062,18103.511205689818,High
7077.326042827901,0.09334653061365736,7152.270174958346,0.0648077745833019,1433.5173739619822,0.25563180205590014,54.847129788486306,12617,19244.730074879546,High
2651.2098417101497,0.20958092570940545,2868.996505099648,0.2155306268612747,7667.562613040362,0.08431386083401668,54.82447193490677,5822,8037.563561222038,Low
4810.489781128897,0.05781808424611811,9422.431806199185,0.1384420282977945,2324.0916502780606,0.05335633178216708,23.18658684799826,46219,641.584178961677,Low
2013.1373047757797,0.2621152955099611,2852.806509361395,0.06113539593383331,6368.947258503909,0.09926697563429321,31.251276076520025,45489,22219.007437684297,High
7441.83706070193,0.2315298942123979,1345.322572115132,0.23352091523706367,9296.312964965247,0.18987444917590512,17.714531005102486,50278,14703.010166105832,Low
2375.360879219891,0.019396926025739086,7975.704946855821,0.24627951610430163,8271.178752034148,0.07159689408936681,42.66480767053206,17239,12432.808841832564,Low
6568.893386204335,0.035332295721383404,4462.370249980748,0.019151258554127363,5960.103933687828,0.2821198380629959,36.00651960684574,85387,26473.11155617931,High
2003.4098401336305,0.2536891705682259,4974.633103284179,0.012572080266399914,5735.630533554208,0.29127551936174667,72.04762173826498,45053,8951.435339785461,Low
7747.617599805256,0.2132420299608242,5494.751885317473,0.2903927844619019,9533.904676506574,0.03873958264601625,53.991373598877416,23423,30805.91824160087,High
7233.359322335657,0.051433359982078965,8389.383241957728,0.12049633103560509,2896.8033275317403,0.24206759731351146,94.63935560335847,29959,11653.035353619864,Low
4867.139290500014,0.2656685925025534,2570.29493678411,0.06240618281441573,1994.92686266063,0.2695463087086995,55.325415772446604,18190,656.3541494318433,Low
7070.630293359624,0.07853950381058061,2427.5236857287937,0.18211394172683182,7820.527926233093,0.047890839432197005,64.3051105218434,43600,16934.669924756363,Low
9997.842679769323,0.27393105671089174,3299.2458434126797,0.18258377951671698,4657.428059209749,0.19989959485518108,53.07273159360601,60847,14786.374395505078,Low
4777.229892548254,0.029567375590789445,7090.905616122548,0.20081420763135707,9033.719101874398,0.042889061152190974,13.79323509569453,91188,15520.281073449169,Low
9307.886746738472,0.19603296338745768,4113.17125502106,0.17647671456032343,8473.823803991372,0.06537571169243687,60.864295987548516,12456,13771.90253184366,Low
8183.372485160527,0.26812682531686977,9231.320014646011,0.13776970354727353,6079.243932364692,0.019005676460033108,26.082758898573964,57490,5000.5893633679225,Low
4067.982082726637,0.22525551389753068,5609.172257968996,0.09617126735892956,1181.6994924850042,0.05077086056443286,72.30133655603865,80755,30427.26329850821,High
4325.503676842107,0.18740638943660762,7189.4325692121065,0.26122932301512,8183.021154152812,0.04488476847370902,13.742433719246243,44201,21966.917647304806,High
1136.0753355394684,0.06490977503094847,7872.769752139871,0.033891543799816806,1895.3136635822996,0.1302586260394362,49.655398952473895,94660,21955.827571237667,High
8045.694429732779,0.04744345119297067,6452.384532194449,0.05276477786620614,8186.065368864771,0.12981482719132148,24.022692468290913,83994,21206.590976649986,High
2037.433307511023,0.2922885867080665,5086.290099419366,0.1915479951196175,9506.902131817886,0.0654844672651972,70.7949564401605,80972,17899.016137241608,Low
9955.385390261225,0.032336123493612916,5170.653995747909,0.2246530793797096,7659.918062158186,0.06199701058858863,93.09692081224138,37722,41622.409694447815,High
2061.8880870680614,0.06708043258491735,6330.865314347027,0.2917891608898776,7098.249963555223,0.08812557256476382,40.077269896994004,92868,34238.73400136898,High
8089.204745176383,0.01610517332869363,4518.120194163093,0.01761596017648354,9594.751147353893,0.27717685517957635,43.7572154899592,30574,33529.66367522962,High
1715.4801178430102,0.10565409427363279,8063.841098369239,0.22122446900018355,6348.766013600649,0.20425590109779074,53.81456994059086,5155,14091.895770438485,Low
7797.425640213672,0.09487137079371377,5966.913835648696,0.014981952774923063,9659.723155650508,0.07392980292537815,38.91075944795569,80950,35061.4609204038,High
1505.0609145797544,0.24502693521895394,5852.899846303068,0.1786657181795063,7102.919010104769,0.2409012483107227,21.762762885884342,44211,-4982.3096700595415,Low
8197.759540731044,0.0745180281746934,7316.055816755145,0.2613373296678561,2688.3159497946044,0.22762079991519668,49.10855774975847,65162,26119.69430616294,High
6465.356115014659,0.2485830344375415,8182.079123609336,0.2915858255728116,2998.8595305025847,0.19208840558037646,84.15038238963348,88192,36533.45990423731,High
8945.164907636754,0.29685303680791325,1931.3516418461663,0.14251838882278783,5591.928755157869,0.14900626368668768,40.677833518231566,73247,17412.1117317714,Low
