feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
-8.655554133294512,3.3477688290603056,2.2461674795631112,4.45866664567303,9.340623536335594,3.131977125788234,-3.8822661241550516,-0.11003077740202943,8.29725361576022,0.49727015420420106
-6.5193678343788175,-4.883540190795651,-6.5192911451409685,0.047747207088736476,6.575584020626544,-6.941584427744288,-7.354123005642833,-8.028480535036056,2.5669635708536633,0.9224979482372326
-7.198022589606131,5.040143743677347,3.935898715944103,4.631116567228014,9.914286739672217,4.252613697084157,-3.2898188003021747,1.2371217411885287,9.609681591218061,-1.4849731388634297
-8.431507019205203,4.496690143099903,4.4918780488257255,2.359781425232506,10.82121710988336,2.3928526091441875,-3.410646514598474,0.9017225337569746,9.20990366486504,-1.910886728798955
-7.328017053449177,-3.166693361119737,-7.876288309884187,0.6373770806615093,6.405921153230492,-7.010325899881479,-5.711248020067401,-9.75385574665919,0.7179209105098939,-0.44060606705219296
-6.232469928774445,-3.6108422314062443,-7.970451574255139,-0.6225423486946121,6.649923576416163,-8.421550582031829,-6.528841593239754,-8.377945026626817,0.9087765789668378,-0.1471397166311712
-6.647916549085657,-4.012445398309771,-6.012566092664978,0.7026455712751289,5.281565948000346,-8.37882298617387,-5.6037803744279255,-6.881968066383268,1.1161555232784375,0.8811364195836243
-6.137076354999345,3.112568592373778,3.140742784587677,3.7561750027594174,9.72679204138636,3.1725768565630457,-2.8908048732986167,0.06698209298977781,10.514716384210866,-1.3868014898099486
-4.171716197116789,3.534260538539539,3.3291425388081897,3.9952017116961986,7.662505772075581,2.750357019955763,-3.2355608873543886,0.017374801631907133,8.567059715644712,-1.3046207435608266
-7.536320094282907,4.36349976402813,2.1909016535397234,1.8149907175628512,8.75198150667409,2.73751545382654,-5.67719702717924,0.35514835619309565,9.977897806641085,-2.7535658674705705
-7.282140976021062,-3.8781442879374444,-6.590134041972003,-0.6439745412721793,7.699257495773256,-8.88854636248184,-7.264506788823271,-7.981508628811126,2.3017928360432514,0.8925404627297411
-8.296140066936818,-4.131047827195032,-9.1375778621445,-2.022667430426697,7.6613939769182275,-9.078242285572557,-6.635949748542412,-9.116324882875325,1.9801614876852751,-1.9980526172985904
-7.258605100615734,-2.4160451961213063,-6.699636185981068,-1.4252773037412299,7.108118553063698,-8.612253322785977,-6.102475328975947,-11.636648918196892,3.206983351886119,-0.3863833502154911
-7.5076565540303655,-5.30279119117429,-7.666025979696952,0.14430291280680374,6.482996004185457,-7.052051346233226,-5.366642220665955,-9.970557693772863,-0.3730057742203594,0.10056233954432611
-6.539317496927243,-4.5643125901002986,-6.062097815106618,-1.2572043971999909,5.833643350338661,-8.163734478882628,-5.530252865078455,-10.21257902981147,0.8189791075432213,1.0923779446976285
-4.3046670195519505,-5.377449810884098,5.686282386561247,-3.164454481811342,-6.263830567427136,5.759006869220237,3.216989299270587,0.07246127039665257,5.4955468896867075,-8.332554831974008
-3.637671568876426,-5.54411373048176,6.513911213519421,-2.666843700066771,-4.727003386589757,4.796403762418087,4.780106161073892,-0.895250559717098,4.631107169900721,-10.437997636068332
-5.418371350857387,-4.852058810683367,-6.193470899246838,0.02518883467026295,8.294403852542324,-8.84083513556254,-5.683181910128276,-9.57752387230232,0.4046950805406839,-0.15270216274641235
-7.842674340780471,-4.839902554965042,-6.140053556161386,1.8318047405105675,8.54545883935861,-9.232659124959707,-6.7099691896538545,-9.182789637660443,0.8484747854372018,0.17950140402764042
-5.783189736491826,-3.927186341552011,-7.94964523599569,-1.0534711880094205,6.506131399539288,-7.809552645464336,-6.920594678441025,-10.161072193355876,2.5399851526438817,0.9118190739989112
-6.961681972004974,3.9219741066331775,2.4050172829698,2.9837936606342113,8.209533070863282,3.888851135220852,-5.410219271530697,-0.4287788859625492,9.659055661930548,-1.0218686492735891
-3.8387295784510216,-6.029709278580749,5.920695093685323,-4.9488786673111065,-5.539399565770481,5.212275952128527,4.420645844193895,-1.6831812795540584,3.981861549712308,-9.56578285502969
-7.331201722201393,3.8061664914250537,5.179342352609564,2.5554933521238468,8.572319906743852,3.302590823828878,-3.973532973992075,0.49836848090473246,9.481778561462816,-1.8850192728812327
-2.6428256523026072,-7.401780069783099,5.9650045399736,-2.7639317155227285,-5.275029890400676,4.9112407129980875,5.241946371143817,-2.5646883047049953,4.1288404136021715,-10.045401466974372
-6.223229328402805,-2.88522044960958,-5.903131185443055,-0.2814365175329867,7.0470742000818545,-8.902146419179555,-6.933789119612628,-8.091550167813105,1.994945828094611,-0.29697977391496444
-7.9408787267854235,-5.466704432674917,-8.523509302049002,0.29622416597100676,6.286917478021103,-8.13114884694181,-5.3295957073936275,-10.718317696915145,0.9762138013984237,0.5299533302500157
-8.135818772597407,-4.137679365986063,-6.265315343949672,0.4822942170159603,6.426978880550973,-8.182196448252716,-6.581701300624239,-10.545990278401081,-0.3346210861596626,1.1828666949408344
-7.679513276300886,-3.604054465426919,-5.651020298886234,0.09702218672077312,6.405875176368913,-9.427358331277434,-5.427144715339907,-12.638870778213395,2.520898370153213,-0.27137757727672623
-4.24973152117912,-6.3829776952525705,5.731392525257666,-3.567693075202049,-6.644546621576359,3.3706014217659184,1.4392797748093988,-0.23348232828501136,3.5629960487056542,-6.728854921894831
-6.908708743643231,2.6531808883868626,4.575854527992471,3.2657078031392235,9.108466987734634,3.9806148626834386,-5.259009135147462,0.4309091436333907,9.497650548812052,-2.1873225126086107
-1.6604646500522837,-8.473423775088836,5.72791015077569,-3.6897078900854283,-6.158297006195172,3.223845213149458,6.5087272217195,-0.018099533088272807,3.951985432929339,-9.391190118683909
-7.63692652329189,3.591218503626921,3.3581315972471186,3.212445907953261,9.804238588593925,2.8711199656013253,-6.66150471736677,-1.674146307733976,7.060542915249722,1.3646802955919015
-3.3600642761023956,-6.291762062900058,6.328262694738808,-4.957045373632434,-6.591375361554357,3.5514861021215998,4.821323837582323,-0.2346177908772998,3.5444206468942054,-9.245633811221074
-7.223605759555237,4.668812872643787,3.908650358559897,3.572964158172548,8.704319896367853,2.5944842352684705,-6.314168094495859,1.4824791694463493,9.105662057237458,-3.010226075183244
-4.163072947414259,-7.648335868955235,6.5886190449496915,-4.824539128055271,-5.670666576839259,2.6452458786661195,4.024045164147961,-0.2243727145561984,3.5374380133917636,-8.847668799007966
-2.830616231397207,-6.912047776808348,3.7688232144904523,-4.167786134970693,-6.783965562439478,4.1660195231300055,4.974434908685796,0.6923776270796981,3.4187507935366233,-8.662075100274215
-6.765100379373484,4.787919128289395,3.022444824148689,4.263298116052866,8.957648976790328,1.3077453869127986,-4.9322857376293605,1.3701839825815538,9.646292048257026,-1.577802235436074
-6.379131802786026,-4.468376503095554,-6.36483899025581,-0.5918537322863586,5.657030538033985,-8.198020182449975,-6.2612957652437915,-8.612747878590284,0.5072589537654415,0.15233515790233912
-6.655854508785663,-3.8790764658387453,-7.172563536480007,-0.5698984001342642,6.119139216552974,-6.450867692565536,-6.625396523603968,-9.047773094833785,2.6825609190371535,0.03769052460708225
-3.407870110374663,-7.365310431064392,6.042845412729536,-2.701882806494455,-5.838044714418237,3.3932785250864788,4.68896129456058,-0.4581206492179828,5.80444696741577,-8.014510159349332
-9.110157200146084,5.562510882596407,1.970123466362563,4.793304617171265,10.153028056711198,2.5139827363897744,-2.9525810878960055,1.5004565652465751,11.280274667716801,-1.9083536153073983
-8.467639790625581,3.810662598730581,3.5584086158328776,3.8483600072408892,9.273911954009971,2.988463017532161,-3.476649153135225,0.3191834501227605,8.702692777981035,-1.777892763751134
-6.012444533327929,5.092738511360198,5.052133366122965,2.171975375122339,9.291892896742137,2.987652719593412,-3.579393538443485,-0.7995275986769479,9.024639826365682,-1.1971232493804398
-6.625235960905086,4.569393147028929,3.3796638963238586,4.102369714284642,7.514597219242761,1.3136933936684418,-5.839368122368578,-0.41108526196089357,11.041855534309677,-0.447458833311556
-2.78651387402418,-6.924636004696572,5.97842347016443,-2.8091793405624133,-6.078224659272362,3.69635892902121,5.491670636349049,-1.7029363207409587,4.5689722071562064,-11.427924259228732
-6.420843575018086,4.558054859183646,1.8305300158641729,2.4223117572761246,7.511026229013592,2.648107167516775,-4.219600388283744,-0.17229053036272657,11.091733202287905,-1.9008570128431592
-1.4840773780137169,-7.631852834413592,6.918515887512905,-2.6791739772778094,-5.020882400447364,4.832879206584631,5.179648069014068,-1.123732068895809,3.903266829627465,-9.873315291290924
-2.4851358755711876,-6.7474212276060275,5.851118785340901,-2.2138902501701736,-7.025104406148513,6.052476479849612,4.370039418503236,0.5280494250822223,2.8039904073643176,-8.581141856730259
-5.135459244501414,4.027027919939942,4.34728596289758,2.4614202648164807,9.280015338394833,1.538878257455164,-3.567062621452411,0.5048952782918746,7.837842340115483,-1.346644602790251
-7.384707902632332,-5.09611932746666,-7.730106094330412,-1.3607868990394223,5.591293334990441,-8.253885081351784,-7.0416336263268136,-7.292876023897472,4.735083572213979,1.4197861443999167
-7.3678353749666545,4.636209163974991,3.920255124885551,5.283836767614268,9.334962570094447,2.7171826565769654,-4.283360215534014,-1.1999848018562789,8.830157572307845,-2.4888036803978957
-3.28907767762034,-5.783524940070166,6.106841717175477,-4.696201908528584,-7.237923013130806,5.355956168882562,2.4729124630828707,0.32326261524204003,3.6508416432973636,-7.953870097915018
-7.687225274530262,5.863340783290171,4.211353952220206,2.9588732861797666,9.47780574088786,2.117579956259485,-5.509977324710028,0.44927868851722713,9.34663133584135,-2.105517729496322
-7.464161582612821,3.630502096943516,3.289957215608368,4.386180478997538,8.485104062262645,2.865913108991597,-4.693706018605907,1.0675373996155697,8.443233269052735,-1.4007509307978392
-7.451405334515515,6.5568069892276,2.9997050302714108,4.908228629124548,9.159067700964437,2.8706226874728924,-4.030488134289272,-0.7470135579874619,10.948281055958919,-2.329554860394212
-8.31313038212787,-1.9289159025322475,-7.325574242737472,-0.578488911228895,7.25633589547898,-9.303317179236988,-5.053769177628085,-9.580572514496364,0.8902807852104185,0.3178619910380831
-8.70323873281146,4.792454620322383,2.3633459029455866,3.921274530274784,6.743827398342455,2.917636112231727,-2.2804895966446876,-0.09824263964336999,9.349876410847108,-1.4763280027908914
-5.010400166553995,-5.704879049830282,4.58850916733479,-5.30483740869067,-7.086733455280072,4.313720801264663,6.045242834471213,0.30559948289965444,4.197760593475444,-8.89111984026891
-8.712866079940214,3.8145861030607375,2.529113934762944,5.200016229932586,9.051097512654916,2.9554799909213827,-4.7148820675345995,0.8776835538602396,7.660028071966092,-1.9118772681226506
-7.497299420400263,4.1819096278948376,2.1270608178375774,3.2225909580689454,8.261692501820917,1.8671837204820672,-3.232178360588977,-1.0778065823074217,8.756323916984309,-0.4894677011923748
-8.939860764209913,4.664285591654371,3.3707079472864447,5.642279141652374,7.322662952905537,2.5607116878287886,-5.509829885464812,-0.5632383866312537,8.204784599740178,-0.024610052623755596
-5.332518858056773,-8.06443134995251,5.832697539368539,-2.1130532840370293,-5.692226977387241,4.270744218014991,4.852522567279122,-0.9918474272225453,3.2573315148913577,-8.990903041434002
-1.9997299439675262,-4.4997315029065765,6.103660704122471,-4.858011550240639,-5.695551844821736,4.540645903701795,2.858444664086753,-1.8156832176567939,4.147040583137402,-9.679547933957569
-8.812595528577717,-4.403522933469159,-6.2955346975628395,-0.21191098991593874,6.29205004714507,-7.603980725036464,-4.34368145964892,-8.35448166731586,1.2742508415575398,0.3021457555458181
-5.436226684240228,-4.715039369163438,-8.030969334572443,-1.2157683730051272,5.132907636526944,-7.9058695233749,-6.300223089786333,-9.568764936728652,0.41560882416858624,-0.014023392600245294
-8.119805245810449,5.041577923033068,1.9259124897865856,2.3447407384727805,8.338285525602398,4.625832479443819,-3.552875205183509,1.2929933723154625,7.774996535871788,-0.14764246815331195
-8.495996124874203,5.257789399631171,3.451486030626125,5.402498537242029,7.437237748833063,1.4708134478760537,-4.278909191150074,0.9392796666471357,9.271247669645998,-0.9160024337175149
-7.084900837206866,-4.639043277682729,-8.298018895566582,-0.7409070816732268,6.2881574186134825,-7.706669048512028,-5.729417624130317,-10.046492141691981,1.7970502218247146,-1.5417140956059714
-7.8036990990876,5.479085737835897,4.341591348042924,4.17996618817557,10.17089422780725,4.0741094159246245,-3.7248256413941103,-0.8884957199343868,10.147057479270057,-1.041147497426536
-3.5877363806234266,-5.652469052481722,5.302243804335038,-4.1934625955518445,-5.16756504832184,4.437711431250799,3.4697587784926314,0.5053471976146519,3.025433460935068,-8.769534862225894
-3.473134272754258,-7.152626101515528,4.5554995613920575,-4.906719159071649,-5.045429520364384,5.070473678810077,3.4640018355728817,-0.2867753503214667,2.0736756754704313,-10.08033523669141
-6.439055769609219,7.874638721369379,3.5498249564616753,3.783714585926595,7.132487127013722,2.270716663637055,-5.02185986493938,1.0096460364232351,9.423011938975057,-1.5399969895548042
-5.365619561151407,-4.06258364606129,-7.1618490628420775,-0.0421423679777177,8.17069038285184,-9.969954417660063,-6.070836258394071,-9.667913153005433,0.7398864017523693,0.5290913106458847
-8.260288215150787,-4.603889708628456,-7.441376447929158,-0.935511161369966,6.302138777450367,-7.571846443228406,-6.296959856470385,-8.667808958138457,1.6474656802802974,-0.09099472047765672
-7.539363594204563,-4.89937000966479,-7.011463624560741,-0.22571351786320645,7.118691179119781,-8.80167202637127,-6.0395570260090485,-8.639402274058122,2.978923828772425,-0.07298391526729425
-8.172840456560216,5.532208650177669,3.525654385514249,5.796155917211267,7.770724395963591,2.6622586607122876,-3.5029149783271265,0.7593022093567912,9.363920296679568,-2.4245715493203956
-8.812947761036638,4.557358459410371,2.261497469544707,3.1175137410779925,7.513934365290599,0.7903201923749779,-4.423054917772351,0.9007715831649081,9.801393563065103,-0.780950783209675
-7.991555214425153,5.27488955698286,3.2319465480290286,2.6337585582966687,7.275273515643891,2.3826673334685036,-4.392734592056823,4.008158847459532,9.894023499585064,-0.6426623103310046
-6.727667937414758,-3.3893221903471997,-8.077728865971995,0.41536526313385846,4.740692319011645,-9.284142461245454,-6.3757570799339565,-9.06398267932203,1.356266293908831,1.5882161718619325
-7.544525407716266,-4.796167063452442,-8.249020666792262,1.405125940094227,4.423168806793127,-7.676043661011443,-5.821620326030194,-7.589580403541257,0.9831518169346476,-1.7794666812497562
-7.78723798724696,7.204197159253184,2.6413729967853983,3.1707348115658527,8.77626140929297,2.8921677819404144,-4.406466509198584,1.0458239324676009,8.536039707695995,-1.162926178986867
-2.846450113694039,-7.283526998420694,5.238001992602303,-3.7529096394870005,-8.256182393950734,4.544489976422641,4.158211708748737,-0.5035802851456789,2.8025098867055167,-10.487230151475842
-6.291998830625355,-3.513249451765016,-7.252807121419293,-2.762665542162273,5.647465117798474,-9.171441105298568,-5.966745687010749,-10.047015586825436,3.039450085531751,-0.03898070532382314
-4.975845274111301,-8.176562644759297,7.270612709195176,-3.6873215640810364,-7.775296098864542,4.017879817441303,4.1732481071180265,0.10984832653383708,5.1644779408944395,-9.006734436607337
-5.33750153350319,-7.621142482893257,6.199900667312818,-4.126152611244304,-6.2259615735621585,4.758664122953043,4.989195799796997,-0.1916059669640876,3.6002868849771072,-9.098086439773883
-7.240208552840398,3.6016263911139745,2.8312322006948625,2.44886871772703,9.830285425674338,1.0863519035169025,-2.200526158814612,0.15382655423537708,8.928966751137967,-2.043088603974609
-6.399085636616314,-3.9319781487443977,-5.86758987427681,0.013515250601289719,6.7689802934614685,-8.73664560341502,-4.7557471800402285,-8.971544181450511,0.8581955021281804,-1.283011822599262
-8.664134809444937,3.859306821468174,1.3730437508639253,2.921099993523603,8.801945088761084,0.9976522970196466,-3.22607518132003,1.3310487892678622,7.343889981533874,-2.1670038392185833
-7.668341733799662,3.4000725769943614,2.7037006642755084,3.6475303485645565,8.171743532410396,2.502785867056323,-3.747385097048033,2.5570024614664564,9.166377564537154,-0.23081058951486377
-8.126111915253839,-3.361749822568291,-7.090578440488806,-1.375128088330706,6.762265537047435,-7.820504162520502,-4.680469068867045,-9.500495716705638,1.5841492959227665,0.13334240431214034
-7.719061214208038,-4.383443521809342,-7.401162365421722,-0.4503327852427867,6.762372080715037,-10.100158898952778,-7.343608582728633,-7.736448327429496,1.4757480546786779,-0.5930281128514338
-7.714211073947494,-2.9790433174891957,-8.985632887454438,0.22088085390605183,6.255682862218623,-8.213417888243997,-7.424694103727182,-7.510529005426361,3.678931423436462,0.44004415815777187
-5.43120175921047,-4.670857587672016,-6.913968429684397,0.6957989508093245,6.800030046661693,-9.192261082278224,-4.7561657616183375,-7.909047126869028,-0.08872652593784269,0.45371733629490413
-7.896662662716748,4.038633025215118,4.18907985052031,2.6597639312311947,8.14584198202852,4.96679459160892,-4.081684537234709,2.561423089852527,9.306945961306416,-3.0081243000575983
-3.6048983074248455,-5.778383814064571,5.268119377669413,-3.9978189965102784,-6.122035624193178,5.251623425007105,3.5657589066176447,-1.9579877047770948,3.1286123969906563,-7.963801388540942
-5.830353025665559,4.712791591669431,3.1493574999464995,5.761436603692697,7.01629085716069,2.8224742230865507,-4.82824917949007,1.1482909733446753,8.590814153048061,-0.41911156184876486
-2.3522009379130315,-6.450402519302876,5.75658303032273,-4.09973266651979,-7.3281920152840305,4.077400539158696,5.1686906369377885,-0.20037277554393365,5.004570602453495,-11.134161083545713
-6.960434210287296,-4.49034412897289,-6.930241937502974,1.2903207631270552,7.805148864887103,-9.926313890189206,-6.989609324602005,-9.85216002052532,3.509540681512658,0.3916272345174042
-7.495544458527156,-3.3313135081626326,-7.545359056966546,0.8310132776522794,7.084861108722086,-7.854677101031899,-5.739260599544524,-8.604403813488647,4.34515557663147,0.2239102577939289
-5.657664959476992,-5.174053940337984,-7.610547421633078,0.381859196423892,7.715460535869423,-7.8908587947983735,-6.266971863704629,-8.852394921887281,0.8129718600043492,0.8879848078189548
-8.159098457374514,8.411397972446736,1.7156204915728128,3.862040751498198,8.356897421736486,2.842845568930712,-5.10002430872724,-0.11402748237193505,8.633694905423795,-1.0274074388836916
-1.6560471140142536,-8.034947197361518,5.854489072939713,-5.0741266202458455,-6.7779940088653,4.165925109138677,4.3954469829638025,-0.7053540141820813,4.5321996083777645,-8.839297592598259
-8.104138156220712,-3.031915822733154,-6.463443643739749,-0.15206855040270773,6.380720432129147,-7.00317737831278,-5.528792254642298,-8.80148170475682,2.3625450611982406,0.7808926217964484
-3.1508476971439383,-4.541439029214268,5.43048628717045,-4.528247228892225,-5.938491409698902,4.8712567528141095,2.0282859589752986,-0.5900176962057473,4.381696253367466,-11.601882330881626
-8.40431407964976,-4.115202777052331,-6.157139586531679,1.163433505610267,8.866109860085675,-9.078318207471447,-6.060158742860351,-8.979170901318852,1.843107442285937,0.3701578031862912
-7.786934552526047,7.1115749161772115,3.4609631988126353,4.7328005835254725,8.748458444402342,3.546931448740528,-3.3189427199573576,0.5587792460611322,8.848515702132872,-1.3647149448807474
-7.808557125811625,-2.8268444749944566,-7.706048446721069,-0.854206925385561,6.36190166255969,-10.201297932785167,-6.358419290980005,-9.311188807740676,-0.12343897422547823,0.8308768501038194
-2.5898752093534734,-5.693015192083004,5.984894831517152,-4.632005620361438,-6.537562621531984,5.1587282757064035,2.280088716011503,-0.4447350124571665,2.847070272834628,-7.981879977749211
-7.491793131679082,-3.528179176778794,-7.230041567800988,1.5290832551972873,4.377298618792253,-9.092772364019968,-7.293615133446464,-7.9168598247045665,1.9215513352945146,2.844210907673154
-5.7198504240093175,-5.67207813340596,-5.092757404554062,-0.6925816593952719,6.246445990918663,-6.9072590045495845,-4.7385011820994425,-7.198993015764458,0.7969111358840973,-0.18982905588506227
-1.6429474835212239,-5.880769034621826,7.45061653104011,-3.372239708418748,-7.887154778101997,3.5271955480877724,4.252569893805018,1.1962025246890742,4.2291696324611525,-9.106281960085257
-6.4759329316352385,5.0006039349488,2.149675177096506,3.117292005175742,6.930782209414179,1.927581970095074,-4.377777572378575,0.518396324041247,8.414768893048294,0.3798544239400643
-5.433476618723779,6.661988828464501,3.61008871642481,2.902831774149181,8.859372036205206,1.3897809059605295,-3.5042341248119078,-0.22356272692251655,8.947468244058273,-2.9348010217826985
-7.208568017854976,6.266726364373239,3.1191545789752246,2.4826316958123145,8.746246756232479,2.6645215380005807,-6.732056826560322,-0.6734488584643714,11.25161697797099,-1.247498182659131
-7.513781572017718,4.583875972617513,2.5537244947906697,3.960441019998277,6.828713621824338,2.4297495643031994,-4.726765164818673,-1.3028844300412894,9.857996080482156,-0.5022724158382749
-7.59615952892205,-3.71356245337785,-7.697872012660005,-1.1570773248804047,8.005155131638297,-8.047631465743112,-4.205535777849491,-8.336435349070053,2.1470448288646757,-0.6728744594429831
-8.834250495219301,4.156793159186361,3.4537816643545116,4.189039394597633,8.619308491021023,3.50657427764598,-3.4592410079153115,1.1664524971031387,7.390490371823115,-2.48881568596921
-7.284976954416963,4.685106245929107,2.9537097833350203,3.587436653620951,8.323845048652885,3.4665815382910417,-3.979847086454585,0.291616201867838,8.917062682215569,-0.6779138430352944
-6.124826852224131,-3.306527202829077,-6.440794251026622,0.49973923391577135,7.495669044097189,-7.686570207949279,-7.286034776113732,-9.233299036206716,2.2885498764395265,0.6568171111998491
-4.645017490966584,-6.842673579529369,5.364895787848062,-4.889070683432441,-5.393385721919134,3.3753567340049675,2.996038100394591,-1.3109220334214133,4.129456498791295,-9.99069754910057
-6.578824406623146,-4.467038186872288,-7.63208413734565,-1.3369354557195434,7.850356885588381,-6.559018275823349,-7.075870371981155,-9.861241522080576,1.0236973591732035,0.480056729978578
-4.202818498447455,-6.549657692116424,6.2273867105534215,-3.076274488093739,-7.619766176638002,2.039596987498591,4.196974522362795,-1.3756163589556818,3.249153598109186,-8.352309331650819
-5.804224917859452,5.5652365206114975,3.9855993313448197,2.9693795764894655,8.324671678820033,1.582453418022883,-5.399567055611463,2.021039701381506,8.747094057095072,-2.599279219599269
-7.530150742447893,-6.524940232535651,-6.076686558614739,-1.9967066987987416,6.48782207544715,-7.2612803240075365,-5.876579371496708,-8.318156742357957,2.0928567721471167,-0.4877677328968757
-6.408637964607398,-6.2118702390575,-7.491858987496958,-1.717265873590756,7.377629457433931,-9.957456465441725,-6.083680516038184,-9.870758231646668,4.124276292150503,-0.7791390386432018
-6.400730977757007,5.341802013405636,3.5627659592529595,3.3048593573793013,9.535581778394414,2.5634273114665698,-3.9714921498376508,-0.9032659784885071,7.791905412883118,-1.464302029886853
