ad1_spend_monthly,ad1_conv_rate,ad2_spend_monthly,ad2_conv_rate,ad3_spend_monthly,ad3_conv_rate,monthly_pricing_plan,monthly_active_users,annual_revenue
4271.92373872509,0.2615766681445837,9087.96834093713,0.22780594142047383,2844.2777478520056,0.27528072310378093,15.28800493207159,8107,19681.20360301901
1369.5160245765474,0.22924630290534026,4915.6408811459005,0.28865089259513704,3159.678710887752,0.18418000563951156,79.53336702204429,73610,25676.15577211628
8891.94873753549,0.2220409526966771,1844.6982094400848,0.05358243241325721,9928.830359101552,0.013882948124189533,34.69884569106015,48300,26777.98521163554
3354.8400535831825,0.10680946661555801,9298.089130599918,0.2859647399284613,3718.5910702825818,0.08922014626988925,42.28566548420127,30796,32125.944133814322
4849.830472276897,0.17223497464052506,1469.138998586237,0.27450416847287235,2987.498809713967,0.051526429771113526,88.15993326591627,2666,14195.413525842421
3056.098051731974,0.14636449990176112,6393.570697237094,0.2525239195034641,5712.279066714418,0.07619673800040329,19.02599881773549,92105,20447.575591314813
5570.55372587251,0.07751975486015303,1948.6808841144016,0.21457228913764045,3173.975810375601,0.18296160223629276,43.11971754378446,6089,14082.89789775429
4943.852020729512,0.03098078669898987,7975.260517133173,0.056772505748828715,8852.854763024028,0.25958128695107985,16.314874438749957,22719,6668.790984906438
5466.606301810671,0.13555269646518633,7537.089440873909,0.09909594956922668,9434.79891926784,0.28607565280141967,88.41151081337303,39446,28647.3840581549
4865.79522330653,0.1303461017069825,9502.185199450445,0.10851139646876755,7962.926135429743,0.20379150222984516,67.87332301852452,83327,28829.927582472756
2413.2350150970865,0.12192945139257845,2560.239219106019,0.04510267729976465,8271.132716814722,0.18321009213816855,98.72424418450082,40432,-3975.2970991987095
3415.4063662558797,0.14693585713305207,5619.315754122736,0.14261086427338215,8739.726054310915,0.11084686084386805,25.62032502780803,24354,4439.026690343351
9972.853945330768,0.29893777225589896,2227.667789570184,0.15216480239629662,8767.027518579069,0.257878489273854,84.94600019803691,7045,17301.873350469625
3044.7468422521,0.04950756798915555,9142.550755139851,0.04421543219689451,8212.442269467025,0.14604383691313666,91.015607066596,7077,13036.36784207447
3087.154799066028,0.21628304513994406,3668.4842097665332,0.2855146833976565,7618.611210646857,0.1994501929350838,45.30590724032585,76842,24993.288710877623
8377.043256867015,0.042492697489353186,7696.683414155868,0.061017263112541714,8374.943783316576,0.1516256716733337,92.30812418805488,51763,25559.475349278116
5233.4821070843045,0.060668714194520384,1542.4774444957075,0.20524982906102893,2962.7511829333353,0.032921275434401175,11.046414572641334,41083,9824.02103831646
9725.197130225231,0.1595942234331648,7640.528155746917,0.08272004102361188,4811.535502179554,0.22449357230822425,90.05055610830567,28911,-1522.8134454997635
6721.045380301124,0.042951863676647106,9832.531401038332,0.11728292568485393,7174.375881806322,0.015875922025672593,60.79632796372723,46174,12687.59688098246
7754.078403787241,0.28934342925993145,1218.6118575244177,0.06983231930591126,2170.155672015669,0.18165030719451822,58.95805745720389,93725,10508.251698651013
9838.164829139967,0.2044944763878883,4471.528930684479,0.08136108721610359,8242.272086837404,0.1535813059154966,65.72123966305178,39160,24739.73179349897
9930.008469763095,0.08436691207661513,3132.5995068134575,0.2153354558967664,6748.053761029023,0.11861304489573443,66.80381438477582,52295,9922.232138584242
3112.2912957690014,0.17384135813537607,4483.070951106276,0.2598567042592048,5836.578366882698,0.22443343219790754,27.496604145681715,61808,3410.8919648350566
9248.730863448254,0.1377118782862072,9800.594335326718,0.2462712893313105,4448.311219855202,0.1543496229731299,55.31843355793318,78433,25918.717988942568
8216.011123580975,0.034359603267213275,7802.435315964647,0.02436516046995478,4921.136798670914,0.09425473117124873,79.41312285272046,43286,9177.548315299078
8018.346326916714,0.013021201343998751,5503.326991717687,0.02990425567521368,2624.72043038751,0.12107427651650639,24.804241403046213,22823,33690.2809778519
7797.761490993141,0.1842724759115302,3115.662749917669,0.2878964599746393,9792.461775968826,0.03204166509136264,47.50125450419375,64781,19947.319301189917
9644.788473123324,0.2734111727766707,8609.906392979727,0.08308514796490003,2557.770980431825,0.22084384924360898,54.59487872373901,13326,33933.748877696285
6150.644116284415,0.14136210147216316,6083.62489992067,0.14071086866831864,1720.3706362929813,0.21466791054745313,25.052011240005335,48540,6331.2236215861485
9359.113657549695,0.14719426486741016,1656.0222415665096,0.021004996896251973,7541.353529096979,0.1241881422619969,70.83997164183194,25081,8599.483213766152
2376.5241425358395,0.2792881008526105,7719.735158949256,0.1429196874986437,9879.88676633244,0.25977310344268456,13.844165477725696,93822,35690.36537993756
6844.264765326353,0.1371688001718623,1811.423995629972,0.2129182008650477,1986.9286246376446,0.2897151534730316,12.856741139781722,56648,24536.21631883162
8108.558042914795,0.19025405409680468,8573.747940960884,0.1418504440147367,4258.1746789092485,0.10237059856087884,49.270907121262674,2129,17659.557473390254
6070.185367828898,0.07680922093663772,9476.728003955566,0.023391174888068057,2197.8039567802307,0.29243647984316834,68.40678725336059,22425,17373.216242715527
6398.5553210465305,0.22162876397946626,3059.516681046916,0.16148443045055152,9685.482309788149,0.16306190706929888,36.49075194445051,13651,1005.417992556102
3125.261334035303,0.08867536597709196,1144.4828674032092,0.0633444797329999,1491.2464965356332,0.18513547536546474,98.476405529733,10846,-1096.431435767352
3263.939556159467,0.2583786922564749,6621.233038214846,0.17209729423583875,5438.994830602818,0.1125382691573692,66.5816864951975,8294,3749.92682597124
5247.893858169219,0.1790764557660826,2030.9897371188988,0.022094050393019156,6217.5225207892845,0.2858691034709829,90.73201102241931,18072,12973.04995465081
9009.20339959619,0.13696384102326392,3405.6992568859705,0.020602546569789396,8449.868194084549,0.16307568782505302,46.25085089112399,98696,28660.161848731328
7138.604513853759,0.06992496723565299,2877.2342055449026,0.28963757303862386,1273.4697753802911,0.13102486760330795,76.76874278038301,11303,-4082.603207726652
2644.375233957964,0.15607336018256937,2002.9770461810206,0.22120960701404807,3617.70450878759,0.19267379259369236,82.69772782170527,79350,23553.37327941587
2492.127597648275,0.18137647815267818,5625.356633895756,0.22636701896405878,7122.474169444781,0.12751167834590876,69.65919284423747,5067,14490.460341494747
1629.2590478153866,0.1654734315647826,6043.658926455293,0.10328755015854198,7619.247754793051,0.11919872897819664,19.248516264538733,30376,16022.638168076874
7265.221712135053,0.27982159479594265,2001.742940045529,0.2599711255625479,4171.955216722401,0.14294446164919763,73.52577891151016,40580,29361.384351876728
8311.31073785678,0.14296174325487362,7409.969724043498,0.1860170353541744,5764.396958447625,0.29602061419174885,91.80088197876674,94955,29412.208548805436
1716.1322861838535,0.27113093575167685,2211.4033950074895,0.1394659801074966,1503.5764827460087,0.01652014094381173,53.26853079862944,29118,-7603.117070886257
6720.314203292486,0.04449932605854055,9066.818634850857,0.12673068109635152,5106.084623175856,0.20097979812974254,99.0945275947851,89387,27476.08195131082
2161.645940287275,0.09414630380582113,5526.602911523255,0.07616966109544912,2329.983353684641,0.27426691661000296,21.973611365112887,66031,16479.819605528846
9811.827785460187,0.017974262584581048,4534.430623271693,0.026181226458726302,2445.683298004631,0.0701738475468763,42.17003615999925,44723,48287.53393938986
1306.8048147586132,0.06889447769042265,4852.950519444636,0.18325182147821015,4440.176582011251,0.22405772755450482,85.9571778047637,93099,28998.44235153743
7982.64083938084,0.2866367068569428,9290.79527937833,0.09924418866301127,9457.73172988841,0.11780101948503313,96.08933404261283,8800,28633.33749930027
3361.4122691334755,0.15763335176003043,9294.840526512848,0.17111622954403444,1970.8891964541208,0.03516814594899956,82.47270486247459,86995,11697.912954474388
1406.8490849678305,0.18978712896053332,9312.501858413332,0.02984885095134534,6427.628265774091,0.046535066630860634,93.62929453162937,65799,16310.586575043617
2091.5453224845305,0.1032750217025066,5063.1072903684835,0.17614554739496197,6451.411476530527,0.08260771003727539,49.78459616503979,83931,32353.46113713149
2420.0587335616633,0.25812932557579077,4598.333100259933,0.22738115274739687,8000.194122330387,0.0688113125073719,43.7138549561402,20780,12080.109181728121
6723.831779591822,0.06011539999926813,8844.617214526279,0.041948803051136234,8697.993339860586,0.08554296104721974,56.565553562651246,3476,17708.798453879506
3710.446151681571,0.13266832208044252,5471.621607487214,0.07661265395369948,3610.8816448106827,0.1136680799076452,52.26003393682325,9541,12616.539462365006
3151.7237158846674,0.161950578114522,1683.8897560342562,0.23296351477333874,8007.420954468031,0.2601501055212619,38.18301407448219,77315,39097.43702133859
6013.850504864545,0.2594101005665624,1003.6065771129529,0.16721378382522614,4245.79220489717,0.26080322437303716,27.13338420649397,98304,31703.983332240787
8002.05111641656,0.20921758414375619,4783.121275464394,0.051117493748937204,8711.395925795874,0.02673881397700638,35.20384658837975,10281,6236.063494312968
3688.163111386475,0.0280011370016095,6362.94083248972,0.2903167022189805,5333.024561722008,0.16473982013713936,43.7808642719236,33041,24524.537302485816
8332.007745804467,0.17083020366728105,4558.609036085747,0.06865526974708147,9964.273101997374,0.019508042521180283,44.482722479035175,62056,10369.857433562904
8937.71635723845,0.1360858304425734,3616.3743813442925,0.2158431673313022,2489.6126380118058,0.09562760307596621,77.72017994555777,80176,40168.685950249055
5303.79353229489,0.12478100864682372,4814.880510143729,0.18912528006160595,4528.599296468925,0.1384193155687219,59.68793388401296,81343,31696.32476862279
5051.638885287637,0.07110126839574765,9887.607054798033,0.16695588000590333,9195.46961453424,0.26964156915026033,41.22763014700061,70589,31053.58954715412
5320.776544862255,0.09116175697352784,7134.9637902286,0.14581827768827899,4718.925504110612,0.20619457294275864,39.60146313399896,11123,12691.962754034479
6960.114808532755,0.20030840707554337,6514.926024463721,0.2841170478357394,1055.763141528455,0.15360311959340256,73.68938595096927,73081,16003.065974751913
1766.691875356383,0.2672956217017067,3598.8374599024,0.2784592308731657,9250.05167227875,0.29473879133764547,28.383709737667044,55395,35167.53090013921
6619.600470031738,0.028634970914139662,4731.487971840039,0.2486803628000032,3242.394427353502,0.2365400004926153,40.799485820325884,57396,30210.319822780475
4101.420494634095,0.2355357686462258,1960.6795348667317,0.22652120638228598,9728.076126085572,0.072173551770723,49.21531912587513,63561,36272.26366232554
6144.107745932674,0.20974141343585526,8854.744181765582,0.19601560090195164,3556.252736597908,0.11007277828302801,72.48028086736727,29467,20529.937569960246
8546.417614043781,0.012263908346689459,6242.241409926636,0.14087463918719925,8964.735470297524,0.13802363370713525,16.88664582110959,83901,27758.46557639257
5266.914255737271,0.05079142836783789,3573.6323030110875,0.0452075790156187,7561.884742588686,0.14922158145331796,58.51874648527949,6628,2227.379114387075
6808.441429283891,0.1603189895210504,7233.344290000427,0.28213432106538,9157.563781163039,0.020671201458379137,10.580966560659142,69841,28316.272648814673
3344.6907431730137,0.060235018795892416,9933.737553416599,0.07165056774787701,6105.443896880993,0.19261124923399248,36.685844490898745,45259,24848.504702131348
1231.8309963821748,0.09875349751194319,4208.676542007012,0.20359654550992543,5135.594118282624,0.24858841816905913,79.44172367999074,81299,20244.262527906
9704.650682143645,0.015601273606506318,3876.4977947990146,0.12657874706420752,4196.7325032767785,0.14882261384124015,52.4856614787761,94270,25585.619576547153
9882.400527306649,0.26856697339724905,8194.225848783559,0.06542773886735283,9656.8680654354,0.2414180325819041,58.488972252302844,99613,35981.2389886402
5184.072431753294,0.022892260267865817,6472.933764990918,0.032936361293724147,3708.6178150481205,0.11625122801717656,92.65491409017358,22368,1067.101877141009
7676.681261898173,0.023731627581542243,2168.263134518922,0.29273935821490754,7240.673312118363,0.26428127805221646,62.7297456567462,86402,35557.74453880543
6719.206335682061,0.07308245514338733,1659.116172471602,0.041768224974388465,1693.0280164113915,0.17555463994556073,72.58204083885556,39122,14400.188161880844
1179.4163903452054,0.08091038772303792,4199.347850698563,0.2274907966047526,7083.609190180924,0.150256980992637,75.67139367724337,40708,3237.873137353501
4149.440430058329,0.20922871353241013,3106.2617133122917,0.2875353853331962,5083.904843428652,0.24276449312085888,18.168842092289793,28108,23254.180199488153
5304.878852611389,0.23071240671214388,9392.134733351273,0.2326429852062867,2671.39859226889,0.14158847352754156,78.69262858293888,59117,23162.963469542454
6761.740770680757,0.2364663455664085,2363.035416753677,0.23523984123781702,5990.073366987762,0.2878199256596708,76.68846667797126,11944,5641.017188533085
5855.042291620447,0.10914905067001038,7844.388028553776,0.20694653244354083,1295.397703497094,0.27302425136353214,67.46752704182478,37760,3240.1800535883813
4337.988050141483,0.206803092200947,8070.460908333769,0.1911990014868769,2316.88337481936,0.09538311044224239,99.75816754842896,8534,-11483.68330327298
5365.206966203351,0.21759219399371263,9021.669944126379,0.020933263805269164,4200.562545144427,0.026273821140058953,54.29462661482255,49217,11594.765904838616
9464.954200196744,0.19794830897365343,3537.4226662033384,0.2748913384830942,6297.449324298357,0.057487181326028376,53.16807502374754,87596,43567.62722467426
5813.784950632973,0.07430544386457374,3613.014759712958,0.2824548116515348,9919.920707987261,0.04488458222720003,39.77071181373324,6661,10755.398134566381
1630.8700677444403,0.13238463742060286,9958.363126375658,0.028179684612921536,6420.219908306493,0.0967903115574369,40.92896352999885,6144,-3041.271725235287
5560.82549446157,0.16583847114650863,4604.355391628664,0.21099263494684145,1360.6372726765935,0.03773728415097405,49.314498669123424,56293,11627.969427935683
6836.7896292698,0.05119847139198268,6995.637175637509,0.06543912573713169,9295.591815006885,0.132750348939013,88.5164269863547,8500,18860.74556791377
9432.626947330447,0.19510321921198087,6622.140932827389,0.18441774396484892,2299.8794585589526,0.21784246036485982,79.20257925327206,18077,11966.138529193093
7225.131382482393,0.10580988719994014,3560.017536607294,0.11058697368929891,3206.7055392845673,0.1943551665078195,47.524419392162464,58432,35479.24471337317
6785.452410156759,0.1776085518643081,5369.459758793072,0.04011670855852129,5223.603988136543,0.1820252738335393,74.28039905313935,50123,28309.24642297569
9435.48387809194,0.159591961115741,2688.995482524544,0.12373720272592996,7687.067967786534,0.12096938479696502,59.868525605566845,16736,3570.5639556032056
8386.128344780263,0.07094565457614961,4918.352478121638,0.22460426210718715,2677.9872476478276,0.07015086493725578,27.500859135428886,35287,17212.290798845654
2138.0790581535666,0.15757256963888824,5368.525511740066,0.12372408280464103,4493.694791767179,0.15298180196215272,23.61417888872903,83101,19750.326846306132
9449.26923097884,0.20510305186058633,4382.2624161865315,0.10860450363046008,6541.053656445835,0.1929453000380793,74.12446237551491,3325,4608.227344240218
7893.7136693115835,0.02969791152880573,6635.203735556852,0.05735861453584942,8368.74950204619,0.09903465573179913,68.70964105165396,41352,17713.573768140945
9847.590676212987,0.012075856068971243,7134.571229815176,0.29768534681992065,5828.573809697175,0.12811066861535242,69.91749245508083,48322,4675.494885063912
9957.911590381602,0.020559982874539577,9689.32705327741,0.1791892377109335,7046.0855187798425,0.23942820077575452,26.089714407363395,98312,40219.683142140515
7260.787031905793,0.12082222062988682,7181.419611860806,0.2070334224768019,9115.96085948672,0.2167900702878286,67.49367541488951,44594,18323.30259457898
5430.971099414317,0.23046988186523126,1275.2550289767196,0.15378522338664138,6177.3980045332655,0.2664478058523733,10.632135865208687,40920,13802.222596347874
2204.4916006340345,0.21995596175830426,4694.582030388416,0.06245534997094643,2798.0581406644415,0.026323983453228075,96.47179422637478,12160,-10402.859846670577
2683.4185226984573,0.2621748830853356,4851.644915473606,0.027453582129340105,7122.816341859281,0.28239760616046566,73.79062762008022,45701,7729.953513876977
2199.221586358275,0.05846002844070066,4029.9134284034653,0.22260517143553454,5205.837911694811,0.2973691517447177,15.170935874374734,10500,-8605.094334618356
4051.4824694999743,0.23633494548922424,3802.2916644380257,0.27565004460501,6346.864587922286,0.13879959420710797,87.665667190261,64957,29169.034906246598
7226.286554427515,0.14855329761047253,3057.1465897504618,0.20244940171435255,8612.545740777465,0.2962388125086409,46.501013985546805,64683,9715.25470671793
5249.261544633537,0.09493568194050989,2568.1254867561447,0.09116719587309817,1428.9118923790227,0.16654701574424502,24.52777478809211,6801,-3278.1360868209504
7014.192123664933,0.23715582843407754,4483.151812326852,0.1597735634145027,3546.28307248004,0.15391148706283497,58.283975413754995,84462,26853.506903201855
6709.453255761269,0.151780779671434,6144.3062966597845,0.08435183552071776,3271.7110655437746,0.015730272440812147,30.357422404632793,44030,7638.746745255301
7870.846258102712,0.2078718795869044,2411.8234265531287,0.23104568350617416,5814.560940163681,0.21567224588397033,90.56804285723315,38809,21856.481899542894
3635.34802634115,0.0694855559441451,1022.9191114009519,0.03349670226110565,5573.64566816461,0.2849326378845462,50.460610862607105,45792,-1997.8521786382207
5594.4359895845755,0.22269305771875356,4637.827824781958,0.1063321622875852,8090.474575853691,0.01938638803872452,95.84300930360793,99140,26421.09973694621
8662.62696512556,0.05737091017992816,2185.2109578017644,0.286690814516661,1718.7613037903193,0.08301076907442712,64.61597321742384,10785,1091.6066374538186
8514.72582571899,0.22889770581342597,5267.135529837328,0.10773132402499609,1451.2649133072036,0.1719744351690357,97.92044063685388,98207,31171.317477089222
7309.902935606215,0.28145290922485744,3695.7529386416068,0.21159741611757513,9779.32910378815,0.2696239560805715,71.44964395918136,9742,21774.448964324958
4127.8868981426385,0.18140857584687337,4577.86487127837,0.23381084796509966,1800.078205912721,0.26586723494691333,46.720349964384845,38930,27831.70537893725
3322.228732819644,0.15067607994874802,4817.502081180686,0.02399370375051025,9024.43891487032,0.03117812588681735,28.45730143969118,27992,13749.929804302807
7876.3189167875835,0.2265200418088024,6034.48851659325,0.03685226485895219,6261.864913164809,0.06629268029990061,36.61241917089609,90136,21001.362196567185
7821.115557138854,0.04211762253557036,1095.8815323887136,0.24425160182543362,3886.873435309544,0.2716817364746147,89.81715353071914,22831,7348.557466313035
5769.839975338707,0.13663107317044765,2660.5061849435424,0.20562706961524568,8470.227372997837,0.03309245381133048,41.22505581745577,43587,19608.51857196743
8223.561116119017,0.2697678488248347,7088.939126570399,0.22232141780074902,1705.0857146064059,0.12207556036476264,28.85601623846443,81350,20010.329142465496
5599.849430791537,0.08598834012054855,3170.0565542564664,0.22925647921784056,7514.957345797339,0.13301482872183096,90.69550319366407,23868,7484.508571102083
1149.1619907227046,0.22958878694326457,5300.701343962744,0.1757271265516856,4269.5297103701305,0.04652883527086439,90.18206108210484,26353,31376.546190119145
5083.306372057257,0.19089526250180142,6836.944342027049,0.28172623140247127,7275.414572249264,0.18069400422716872,96.26861850874343,72159,43935.77751980614
5117.969992097005,0.14398920959711176,1498.4423723326934,0.21625082409183785,7127.364157294275,0.1254940690025537,95.50682579160751,18308,-801.0060453026563
7969.946036543148,0.18470264390088956,1884.1273658927694,0.065756654856797,2894.8642204157486,0.2611226748952441,59.110175309407346,85399,2278.422291725219
1561.6166185086245,0.2941906317183153,5053.27252025174,0.26584778934248887,4436.994063044896,0.2442643949881946,52.83947693085949,74515,22119.002295804872
4511.925587662073,0.1959811698480838,3850.020804639439,0.23248539583807282,5732.6225003120835,0.1955076294136862,77.87414736563558,43459,21792.001160173575
3671.0426365945304,0.22677540757098788,6241.667105657201,0.2596359311562559,2113.3178703682775,0.07059362704049665,78.46483442910669,41810,4746.150445334011
8159.110097877991,0.08399169794120723,3713.959680783269,0.2457409214327695,3050.9994276555326,0.2190557488350474,91.42723155968599,65078,7916.25708220151
2458.757394389706,0.2844221459227308,4650.0101784617445,0.1405030565905403,8169.928375867153,0.16526064441989932,56.59198127033524,43043,17988.615596493775
4156.013797608438,0.08112587310785087,2288.961835450629,0.14665331667916862,1860.7263190691242,0.28644822661475217,96.04047066365146,45333,33550.613800989624
7051.251835548103,0.1654255614786912,6598.742302545551,0.15160937962821536,9554.823200874449,0.25468223162480774,41.68477603453297,29324,24369.46539429916
1240.2219059299239,0.23780060163664232,2978.5757401079472,0.13188531230319211,2141.4306291356693,0.025972763734222054,82.1925818549274,61051,9152.625681724996
9922.893143488762,0.04676981287246284,1917.296596441537,0.012494143445787741,6945.626305607004,0.13494625600304233,15.019912101248126,95997,31313.7530117285
7054.351830357994,0.17680616389243836,3711.2185636120525,0.2893900243778472,3520.3937821318136,0.297451955086264,21.143166186558155,35146,24505.176450196508
6069.242870841375,0.16187520252564006,9552.973606715555,0.11113790657502166,4314.027545878225,0.04768058757566185,94.33502236045689,4845,10576.027848350688
5083.559663144175,0.1793465924334801,7295.272209781516,0.07331162210159615,7304.477211867029,0.24053073517819065,83.3502718642961,75199,24281.380490997428
3111.9330445103824,0.23228173159354984,3444.563972579812,0.13916207102528394,9483.206671148879,0.13117013384293752,70.96112495469805,84955,32063.233790901373
2656.454993559555,0.1456774839154037,3946.3077495472294,0.11084525548060489,1074.0054877777363,0.04446434537545972,34.43368787061138,2018,3740.8465720860086
3955.425409752878,0.10233548648743038,5518.497599723488,0.04875404042791848,7184.328682235698,0.1956076543853513,53.11279806041787,4485,5615.0165054638055
1431.7752969259636,0.045922909371179696,8272.34850102955,0.05274280746043638,2868.9542360638507,0.1866830997585104,42.75360478682409,95906,17254.430949882808
8192.046558870505,0.18146649239832502,7197.950866214877,0.24891976538742883,6112.640042391302,0.1980528612632667,95.51366950643953,35708,23537.351335067855
2006.0045928698123,0.07626230080283487,4934.628977114513,0.13326038901516754,4429.427385936036,0.26001488370856185,84.54943863388444,1856,9594.465696176303
6501.466074803019,0.07430720474800141,5968.033014227092,0.049022298238432106,3850.381970518387,0.23848921926416916,24.344478558440482,82707,26593.857837119005
3498.845087986471,0.1626346962707486,9161.272360563074,0.2619631278343896,4602.434616808727,0.12506468681541574,86.23269783232608,17863,6494.726145902007
9131.709865776415,0.21752492152714573,3132.956668688401,0.26282141505928613,8559.283420525408,0.07858682245366823,82.39104662424619,92061,17554.571824820043
1615.862155751699,0.17028966877828458,5623.210088893307,0.20103544690279376,1240.182895943055,0.21782205564927268,62.36806428059189,17089,5683.387508225735
7029.583506380044,0.04880291361916537,7783.315893247427,0.13578907905767476,2509.153825455578,0.06119436066223766,67.27820725722361,71087,6275.748152840071
3671.402051075058,0.25015561239120687,6533.883551942098,0.17809586055336876,9794.012061253216,0.07209843327579656,31.435107484904805,70047,27513.910644928157
2742.291390909402,0.026879137265894436,2229.600900590003,0.02630678938071708,5774.011485951946,0.08287188735231196,16.537756069055174,10723,4384.872707259396
1384.9169589605076,0.14937644987088847,5952.345134617806,0.06389227705922844,4008.2965336439224,0.2258448692257571,34.52305719138369,26828,14541.231733709066
1263.5003871538527,0.18655565522676215,1187.0852665901346,0.18966286487351983,2785.135203636388,0.01957457145513535,25.856876009677137,70856,25955.35743618275
4570.5542287587095,0.08220796195278195,1476.5408977950797,0.24101586102306125,8164.669394910065,0.26987846661509135,67.98971914950627,47161,19514.84891541604
3211.606231998607,0.11200422359698507,4485.755268460083,0.23195027913599012,7669.832668736947,0.12832026016734785,58.492419488931674,56057,3024.4336541827197
8835.103406230632,0.24427121971174787,7856.868014255432,0.2336706236792166,3106.087633753365,0.01954686531173174,58.32185357555919,19204,21198.921776635067
4816.780836885774,0.16264447958369407,3713.354002436686,0.2547383987884342,6843.2638215813495,0.283339651659066,29.262981160667245,1257,-4142.045671876838
8901.531943404252,0.09772386605296149,2127.4901564576912,0.11334888663987705,8200.624086075539,0.20869231472071909,16.408565634632826,13104,2171.90503673847
2323.14555579991,0.03356406768396231,2948.6838210861606,0.09952075663458679,4861.267196451561,0.230291634911904,96.86307810727256,42362,1929.8929639852886
8453.292319453816,0.10955832407619404,1757.2860501209543,0.284703509311747,8914.323364099047,0.22293569880164532,82.96313339214802,58181,6094.653197744799
